,result,decision,ageDiff,weightDiff,heightDiff,reachDiff,total_bouts_A,total_bouts_B,KoPercent_A,KoPercent_B,WinPercent_A,WinPercent_B,LossPercent_A,LossPercent_B,DrawPercent_A,DrawPercent_B
308598,win_A,UD,-7.0,-1.0,0.0,-8.0,19,57,73.68421052631578,19.298245614035086,100.0,63.1578947368421,0.0,36.84210526315789,5.263157894736842,1.7543859649122806
308746,win_A,TKO,-3.0,0.0,-5.0,2.0,56,35,58.92857142857143,71.42857142857143,82.14285714285714,91.42857142857143,17.857142857142858,8.571428571428571,3.571428571428571,5.714285714285714
308747,win_A,MD,1.0,1.0,1.0,-10.0,34,28,73.52941176470588,28.57142857142857,91.17647058823529,78.57142857142857,8.823529411764707,21.428571428571427,5.88235294117647,7.142857142857142
308748,draw,SD,-5.0,0.0,-5.0,-5.0,45,34,28.888888888888886,73.52941176470588,57.77777777777777,91.17647058823529,42.22222222222222,8.823529411764707,8.88888888888889,2.941176470588235
308750,win_A,TKO,-5.0,0.0,7.0,17.0,31,45,77.41935483870968,60.0,93.54838709677419,82.22222222222221,6.451612903225806,17.77777777777778,3.225806451612903,2.2222222222222223
308751,win_A,TKO,-3.0,-4.0,7.0,8.0,30,29,76.66666666666667,65.51724137931035,93.33333333333333,86.20689655172413,6.666666666666667,13.793103448275861,3.3333333333333335,0.0
308760,win_B,TKO,6.0,0.0,-2.0,-5.0,28,18,32.142857142857146,77.77777777777779,57.14285714285714,100.0,42.857142857142854,0.0,0.0,5.555555555555555
309165,win_A,UD,6.0,0.0,6.0,5.0,21,30,47.61904761904761,53.333333333333336,76.19047619047619,90.0,23.809523809523807,10.0,0.0,0.0
309172,win_A,SD,-3.0,1.0,10.0,8.0,12,36,50.0,61.111111111111114,75.0,100.0,25.0,0.0,0.0,0.0
309226,win_B,UD,7.0,0.0,-3.0,4.0,51,44,15.686274509803921,31.818181818181817,70.58823529411765,84.0909090909091,29.411764705882355,15.909090909090908,9.803921568627452,11.363636363636363
309233,win_B,UD,5.0,1.0,-8.0,-6.0,43,33,18.6046511627907,21.21212121212121,79.06976744186046,96.96969696969697,20.930232558139537,3.0303030303030303,9.30232558139535,0.0
309238,win_A,UD,5.0,0.0,2.0,6.0,38,29,18.421052631578945,34.48275862068966,76.31578947368422,62.06896551724138,23.684210526315788,37.93103448275862,10.526315789473683,34.48275862068966
309239,win_B,UD,-5.0,0.0,3.0,-3.0,34,37,29.411764705882355,18.91891891891892,70.58823529411765,75.67567567567568,29.411764705882355,24.324324324324326,11.76470588235294,10.81081081081081
309242,win_B,UD,0.0,-5.0,2.0,11.0,31,45,22.58064516129032,31.11111111111111,83.87096774193549,91.11111111111111,16.129032258064516,8.88888888888889,9.67741935483871,17.77777777777778
309244,win_B,PTS,-5.0,0.0,3.0,-3.0,23,28,30.434782608695656,25.0,73.91304347826086,85.71428571428571,26.08695652173913,14.285714285714285,13.043478260869565,10.714285714285714
309252,draw,PTS,0.0,-2.0,2.0,11.0,21,42,28.57142857142857,28.57142857142857,90.47619047619048,90.47619047619048,9.523809523809524,9.523809523809524,9.523809523809524,16.666666666666664
310398,win_A,UD,-9.0,28.0,-3.0,-1.0,39,45,33.33333333333333,60.0,94.87179487179486,88.88888888888889,5.128205128205128,11.11111111111111,2.564102564102564,0.0
310403,win_A,TKO,5.0,-2.0,9.0,9.0,35,33,60.0,60.60606060606061,94.28571428571428,87.87878787878788,5.714285714285714,12.121212121212121,0.0,0.0
310406,win_A,TKO,-1.0,4.0,16.0,22.0,31,38,58.06451612903226,36.84210526315789,96.7741935483871,68.42105263157895,3.225806451612903,31.57894736842105,0.0,5.263157894736842
310407,win_B,TKO,1.0,22.0,-4.0,-14.0,32,30,43.75,56.666666666666664,93.75,96.66666666666667,6.25,3.3333333333333335,3.125,0.0
310408,win_A,UD,3.0,15.0,4.0,11.0,29,22,58.620689655172406,59.09090909090909,96.55172413793103,95.45454545454545,3.4482758620689653,4.545454545454546,0.0,4.545454545454546
310415,win_A,UD,4.0,25.0,3.0,-1.0,22,8,59.09090909090909,75.0,95.45454545454545,100.0,4.545454545454546,0.0,0.0,0.0
310417,win_A,TKO,4.0,25.0,11.0,18.0,20,34,55.00000000000001,32.35294117647059,95.0,44.11764705882353,5.0,55.88235294117647,0.0,0.0
310418,win_A,TKO,-6.0,23.0,16.0,9.0,19,20,52.63157894736842,35.0,94.73684210526315,75.0,5.263157894736842,25.0,0.0,5.0
310425,win_A,KO,2.0,28.0,9.0,19.0,12,7,41.66666666666667,57.14285714285714,91.66666666666666,85.71428571428571,8.333333333333332,14.285714285714285,0.0,14.285714285714285
310427,win_A,TKO,2.0,7.0,0.0,-1.0,10,9,40.0,66.66666666666666,90.0,100.0,10.0,0.0,0.0,0.0
310433,win_A,UD,-6.0,20.0,-9.0,-13.0,6,4,50.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0
310591,win_B,UD,-1.0,-1.0,-3.0,8.0,65,5,32.30769230769231,20.0,87.6923076923077,80.0,12.307692307692308,20.0,1.5384615384615385,40.0
310602,win_A,PTS,2.0,9.0,-1.0,5.0,135,107,34.81481481481482,25.233644859813083,79.25925925925927,65.42056074766354,20.74074074074074,34.57943925233645,12.592592592592592,4.672897196261682
310621,win_A,PTS,2.0,-3.0,-5.0,-1.0,84,47,28.57142857142857,21.27659574468085,71.42857142857143,80.85106382978722,28.57142857142857,19.148936170212767,4.761904761904762,6.382978723404255
310648,win_A,PTS,-1.0,2.0,-5.0,-13.0,51,139,35.294117647058826,46.76258992805755,82.35294117647058,76.97841726618705,17.647058823529413,23.021582733812952,7.8431372549019605,11.510791366906476
310660,win_A,UD,0.0,2.0,-5.0,-13.0,38,127,28.947368421052634,45.66929133858268,78.94736842105263,77.16535433070865,21.052631578947366,22.83464566929134,7.894736842105263,12.598425196850393
310800,win_A,UD,-2.0,-1.0,-3.0,-4.0,12,38,16.666666666666664,34.21052631578947,91.66666666666666,86.8421052631579,8.333333333333332,13.157894736842104,8.333333333333332,0.0
310807,win_A,TKO,-3.0,1.0,0.0,-4.0,20,26,15.0,38.46153846153847,80.0,88.46153846153845,20.0,11.538461538461538,5.0,0.0
310809,win_A,UD,0.0,0.0,-5.0,-1.0,24,20,37.5,45.0,87.5,70.0,12.5,30.0,0.0,5.0
310813,win_A,UD,-7.0,1.0,0.0,9.0,17,37,41.17647058823529,35.13513513513514,94.11764705882352,54.054054054054056,5.88235294117647,45.94594594594595,0.0,13.513513513513514
310817,win_A,UD,-4.0,0.0,-2.0,7.0,12,24,58.333333333333336,33.33333333333333,100.0,79.16666666666666,0.0,20.833333333333336,0.0,8.333333333333332
311081,win_A,PTS,-2.0,-2.0,-2.0,5.0,30,60,16.666666666666664,13.333333333333334,66.66666666666666,86.66666666666667,33.33333333333333,13.333333333333334,13.333333333333334,16.666666666666664
311974,win_B,TKO,6.0,1.0,-2.0,-15.0,88,64,53.40909090909091,15.625,89.77272727272727,85.9375,10.227272727272728,14.0625,1.1363636363636365,1.5625
312035,win_A,UD,7.0,0.0,2.0,2.0,42,20,40.476190476190474,45.0,100.0,85.0,0.0,15.0,2.380952380952381,0.0
312040,win_A,TKO,-4.0,0.0,2.0,-5.0,37,18,37.83783783783784,55.55555555555556,100.0,100.0,0.0,0.0,2.7027027027027026,5.555555555555555
312044,win_A,UD,-4.0,0.0,4.0,6.0,32,35,43.75,54.285714285714285,100.0,88.57142857142857,0.0,11.428571428571429,0.0,5.714285714285714
312046,win_A,UD,-5.0,4.0,14.0,12.0,30,23,46.666666666666664,47.82608695652174,100.0,100.0,0.0,0.0,0.0,0.0
312050,win_A,UD,-1.0,3.0,5.0,5.0,26,33,50.0,69.6969696969697,100.0,93.93939393939394,0.0,6.0606060606060606,0.0,0.0
312054,win_A,UD,-3.0,3.0,5.0,2.0,22,22,54.54545454545454,40.909090909090914,100.0,77.27272727272727,0.0,22.727272727272727,0.0,4.545454545454546
312061,win_A,UD,-11.0,1.0,9.0,2.0,15,21,60.0,9.523809523809524,100.0,42.857142857142854,0.0,57.14285714285714,0.0,9.523809523809524
312364,win_A,TKO,-5.0,0.0,9.0,-1.0,7,64,71.42857142857143,40.625,100.0,62.5,0.0,37.5,0.0,3.125
313140,win_A,UD,-4.0,-4.0,-8.0,5.0,24,21,58.333333333333336,9.523809523809524,95.83333333333334,28.57142857142857,4.166666666666666,71.42857142857143,0.0,14.285714285714285
313171,win_A,PTS,-11.0,1.0,7.0,7.0,22,102,72.72727272727273,71.56862745098039,90.9090909090909,89.2156862745098,9.090909090909092,10.784313725490197,0.0,0.0
313179,win_A,TKO,-4.0,2.0,-5.0,-16.0,14,15,64.28571428571429,46.666666666666664,92.85714285714286,46.666666666666664,7.142857142857142,53.333333333333336,0.0,0.0
314088,win_A,TKO,-2.0,54.0,5.0,5.0,55,81,80.0,70.37037037037037,90.9090909090909,86.41975308641975,9.090909090909092,13.580246913580247,1.8181818181818181,2.4691358024691357
314089,win_A,TKO,11.0,30.0,0.0,15.0,54,27,79.62962962962963,33.33333333333333,90.74074074074075,70.37037037037037,9.25925925925926,29.629629629629626,1.8518518518518516,3.7037037037037033
314091,win_B,UD,3.0,52.0,5.0,10.0,52,20,80.76923076923077,85.0,92.3076923076923,100.0,7.6923076923076925,0.0,1.9230769230769231,5.0
314093,win_A,KO,-4.0,37.0,5.0,10.0,49,63,79.59183673469387,69.84126984126983,91.83673469387756,87.3015873015873,8.16326530612245,12.698412698412698,2.0408163265306123,0.0
314095,win_A,KO,-3.0,-12.0,-3.0,-5.0,47,31,78.72340425531915,51.61290322580645,91.48936170212765,80.64516129032258,8.51063829787234,19.35483870967742,2.127659574468085,0.0
314097,win_A,TKO,13.0,-2.0,13.0,15.0,44,12,77.27272727272727,41.66666666666667,90.9090909090909,58.333333333333336,9.090909090909092,41.66666666666667,2.272727272727273,0.0
314102,win_A,UD,1.0,4.0,5.0,5.0,29,39,55.172413793103445,76.92307692307693,93.10344827586206,92.3076923076923,6.896551724137931,7.6923076923076925,10.344827586206897,2.564102564102564
314105,win_A,KO,-5.0,-45.0,2.0,12.0,36,17,75.0,70.58823529411765,91.66666666666666,82.35294117647058,8.333333333333332,17.647058823529413,2.7777777777777777,0.0
314106,win_A,KO,-7.0,5.0,5.0,25.0,35,28,74.28571428571429,46.42857142857143,91.42857142857143,78.57142857142857,8.571428571428571,21.428571428571427,2.857142857142857,0.0
314109,draw,MD,-3.0,-2.0,5.0,15.0,33,41,75.75757575757575,58.536585365853654,93.93939393939394,95.1219512195122,6.0606060606060606,4.878048780487805,0.0,0.0
314110,win_A,TKO,1.0,-10.0,5.0,5.0,32,36,75.0,63.888888888888886,93.75,63.888888888888886,6.25,36.11111111111111,0.0,0.0
314115,win_B,TKO,-5.0,10.0,10.0,2.0,25,15,80.0,66.66666666666666,100.0,100.0,0.0,0.0,0.0,13.333333333333334
314116,win_A,TKO,-9.0,-51.0,-5.0,2.0,24,30,79.16666666666666,40.0,100.0,60.0,0.0,40.0,0.0,0.0
314117,win_A,TKO,-9.0,-6.0,2.0,5.0,23,22,78.26086956521739,59.09090909090909,100.0,77.27272727272727,0.0,22.727272727272727,0.0,0.0
314118,win_A,TKO,-5.0,-9.0,5.0,15.0,22,18,77.27272727272727,33.33333333333333,100.0,77.77777777777779,0.0,22.22222222222222,0.0,5.555555555555555
314119,win_A,UD,-15.0,10.0,8.0,7.0,21,20,80.95238095238095,15.0,100.0,35.0,0.0,65.0,0.0,15.0
314122,win_A,TKO,-8.0,-16.0,8.0,20.0,18,41,83.33333333333334,19.51219512195122,100.0,31.70731707317073,0.0,68.29268292682927,0.0,2.4390243902439024
314123,win_A,TKO,-9.0,18.0,10.0,23.0,17,18,82.35294117647058,16.666666666666664,100.0,33.33333333333333,0.0,66.66666666666666,0.0,5.555555555555555
314124,win_A,TKO,-7.0,-11.0,2.0,20.0,16,24,81.25,79.16666666666666,100.0,83.33333333333334,0.0,16.666666666666664,0.0,4.166666666666666
314303,win_A,TKO,0.0,0.0,1.0,2.0,25,40,60.0,50.0,96.0,87.5,4.0,12.5,0.0,0.0
314873,win_A,KO,1.0,0.0,-7.0,-7.0,115,62,67.82608695652173,51.61290322580645,86.08695652173914,74.19354838709677,13.91304347826087,25.806451612903224,0.8695652173913043,1.6129032258064515
314875,win_A,UD,7.0,0.0,-7.0,-5.0,110,55,69.0909090909091,41.81818181818181,86.36363636363636,78.18181818181819,13.636363636363635,21.818181818181817,0.9090909090909091,0.0
314876,win_A,TKO,5.0,1.0,-7.0,-7.0,109,27,68.80733944954129,70.37037037037037,86.23853211009175,81.48148148148148,13.761467889908257,18.51851851851852,0.9174311926605505,0.0
314881,win_A,TKO,9.0,0.0,-14.0,-15.0,100,19,72.0,21.052631578947366,90.0,42.10526315789473,10.0,57.89473684210527,0.0,10.526315789473683
314883,win_B,UD,-13.0,1.0,4.0,0.0,19,98,15.789473684210526,73.46938775510205,78.94736842105263,89.79591836734694,21.052631578947366,10.204081632653061,0.0,0.0
314888,win_A,SD,-7.0,1.0,7.0,5.0,34,93,61.76470588235294,75.26881720430107,97.05882352941177,92.47311827956989,2.941176470588235,7.526881720430108,0.0,0.0
314893,win_A,SD,-1.0,-4.0,-4.0,-5.0,88,14,78.4090909090909,64.28571428571429,93.18181818181817,92.85714285714286,6.8181818181818175,7.142857142857142,0.0,0.0
314897,win_A,TKO,-6.0,-7.0,-7.0,-5.0,82,23,80.48780487804879,65.21739130434783,95.1219512195122,82.6086956521739,4.878048780487805,17.391304347826086,0.0,4.3478260869565215
314899,win_A,TKO,1.0,3.0,-6.0,-10.0,80,84,81.25,46.42857142857143,95.0,88.09523809523809,5.0,11.904761904761903,0.0,1.1904761904761905
314911,win_A,TKO,3.0,0.0,-20.0,-28.0,67,15,85.07462686567165,80.0,97.01492537313433,93.33333333333333,2.9850746268656714,6.666666666666667,0.0,0.0
314912,win_A,TKO,0.0,2.0,-7.0,-7.0,66,50,84.84848484848484,52.0,96.96969696969697,88.0,3.0303030303030303,12.0,0.0,0.0
314919,win_A,TKO,-5.0,2.0,-2.0,0.0,59,33,86.4406779661017,33.33333333333333,98.30508474576271,78.78787878787878,1.694915254237288,21.21212121212121,0.0,0.0
314949,win_A,UD,-3.0,0.0,-4.0,0.0,27,33,92.5925925925926,42.42424242424242,100.0,66.66666666666666,0.0,33.33333333333333,0.0,9.090909090909092
315321,win_A,PTS,-3.0,2.0,-2.0,3.0,35,62,54.285714285714285,22.58064516129032,88.57142857142857,80.64516129032258,11.428571428571429,19.35483870967742,5.714285714285714,6.451612903225806
315528,win_A,MD,0.0,0.0,-1.0,-9.0,28,23,57.14285714285714,60.86956521739131,96.42857142857143,95.65217391304348,3.571428571428571,4.3478260869565215,0.0,17.391304347826086
315529,win_A,TKO,-9.0,0.0,13.0,7.0,27,31,55.55555555555556,48.38709677419355,96.29629629629629,70.96774193548387,3.7037037037037033,29.03225806451613,0.0,6.451612903225806
315532,win_A,SD,-7.0,2.0,-6.0,-13.0,24,20,62.5,45.0,95.83333333333334,80.0,4.166666666666666,20.0,0.0,5.0
315543,win_A,TKO,-8.0,1.0,2.0,-5.0,12,24,75.0,41.66666666666667,100.0,79.16666666666666,0.0,20.833333333333336,0.0,4.166666666666666
315724,win_A,TKO,-6.0,-24.0,-5.0,-5.0,33,43,81.81818181818183,72.09302325581395,93.93939393939394,88.37209302325581,6.0606060606060606,11.627906976744185,0.0,2.3255813953488373
315725,win_A,SD,-3.0,-9.0,-8.0,-10.0,32,30,84.375,76.66666666666667,93.75,96.66666666666667,6.25,3.3333333333333335,0.0,0.0
315727,win_A,TKO,3.0,-6.0,-8.0,-7.0,29,25,82.75862068965517,68.0,93.10344827586206,92.0,6.896551724137931,8.0,0.0,0.0
315728,win_A,TKO,-5.0,3.0,8.0,8.0,28,28,82.14285714285714,10.714285714285714,92.85714285714286,46.42857142857143,7.142857142857142,53.57142857142857,0.0,7.142857142857142
315731,win_A,UD,0.0,-12.0,3.0,7.0,16,25,50.0,84.0,93.75,96.0,6.25,4.0,0.0,0.0
315735,win_A,KO,-5.0,-27.0,0.0,0.0,21,31,90.47619047619048,54.83870967741935,100.0,77.41935483870968,0.0,22.58064516129032,0.0,3.225806451612903
315736,win_A,KO,-3.0,14.0,5.0,-2.0,20,23,90.0,69.56521739130434,100.0,91.30434782608695,0.0,8.695652173913043,0.0,0.0
315737,win_A,TKO,-1.0,-29.0,0.0,-2.0,19,34,89.47368421052632,67.64705882352942,100.0,67.64705882352942,0.0,32.35294117647059,0.0,0.0
315738,win_A,TKO,-9.0,-35.0,6.0,13.0,18,44,88.88888888888889,20.454545454545457,100.0,45.45454545454545,0.0,54.54545454545454,0.0,2.272727272727273
315739,win_A,KO,-5.0,5.0,8.0,-7.0,17,20,88.23529411764706,20.0,100.0,35.0,0.0,65.0,0.0,10.0
315742,win_A,TKO,-3.0,15.0,8.0,3.0,14,18,92.85714285714286,50.0,100.0,50.0,0.0,50.0,0.0,0.0
315743,win_A,TKO,-16.0,-27.0,-2.0,3.0,13,17,92.3076923076923,58.82352941176471,100.0,58.82352941176471,0.0,41.17647058823529,0.0,5.88235294117647
315744,win_A,TKO,-6.0,-18.0,10.0,13.0,12,36,91.66666666666666,44.44444444444444,100.0,66.66666666666666,0.0,33.33333333333333,0.0,0.0
315745,win_A,UD,-6.0,19.0,5.0,16.0,11,28,100.0,10.714285714285714,100.0,39.285714285714285,0.0,60.71428571428571,0.0,7.142857142857142
315753,win_A,KO,-4.0,4.0,1.0,8.0,3,6,100.0,16.666666666666664,100.0,66.66666666666666,0.0,33.33333333333333,0.0,16.666666666666664
315964,win_A,UD,5.0,0.0,2.0,8.0,49,21,59.183673469387756,14.285714285714285,89.79591836734694,80.95238095238095,10.204081632653061,19.047619047619047,2.0408163265306123,4.761904761904762
315966,win_B,MD,0.0,0.0,-5.0,0.0,28,47,57.14285714285714,61.702127659574465,78.57142857142857,89.36170212765957,21.428571428571427,10.638297872340425,0.0,2.127659574468085
315975,win_A,KO,-6.0,0.0,-5.0,-2.0,38,16,63.1578947368421,68.75,92.10526315789474,81.25,7.894736842105263,18.75,0.0,0.0
315976,win_A,UD,-3.0,0.0,5.0,-5.0,35,34,68.57142857142857,47.05882352941176,94.28571428571428,97.05882352941177,5.714285714285714,2.941176470588235,0.0,0.0
315977,win_A,TKO,-6.0,1.0,0.0,0.0,34,32,67.64705882352942,34.375,94.11764705882352,90.625,5.88235294117647,9.375,0.0,0.0
315979,win_A,KO,-8.0,-2.0,-3.0,8.0,32,23,65.625,69.56521739130434,93.75,95.65217391304348,6.25,4.3478260869565215,0.0,4.3478260869565215
315980,win_A,UD,-1.0,0.0,5.0,5.0,31,34,67.74193548387096,29.411764705882355,93.54838709677419,61.76470588235294,6.451612903225806,38.23529411764706,0.0,11.76470588235294
315983,win_A,KO,-4.0,1.0,-3.0,-2.0,28,36,71.42857142857143,55.55555555555556,92.85714285714286,88.88888888888889,7.142857142857142,11.11111111111111,0.0,2.7777777777777777
315985,win_A,KO,-7.0,1.0,2.0,0.0,25,19,72.0,63.1578947368421,92.0,94.73684210526315,8.0,5.263157894736842,0.0,5.263157894736842
316011,win_A,UD,-2.0,0.0,8.0,15.0,57,30,54.385964912280706,16.666666666666664,92.98245614035088,36.666666666666664,7.017543859649122,63.33333333333333,1.7543859649122806,10.0
316017,win_A,UD,-5.0,2.0,3.0,0.0,47,21,59.57446808510638,71.42857142857143,95.74468085106383,85.71428571428571,4.25531914893617,14.285714285714285,2.127659574468085,0.0
316018,win_A,UD,0.0,-1.0,1.0,10.0,46,41,60.86956521739131,48.78048780487805,95.65217391304348,78.04878048780488,4.3478260869565215,21.951219512195124,2.1739130434782608,4.878048780487805
316020,win_A,KO,-3.0,0.0,11.0,8.0,44,41,59.09090909090909,46.34146341463415,95.45454545454545,75.60975609756098,4.545454545454546,24.390243902439025,2.272727272727273,0.0
316021,draw,PTS,-6.0,0.0,4.0,8.0,44,43,59.09090909090909,55.81395348837209,95.45454545454545,83.72093023255815,4.545454545454546,16.27906976744186,0.0,2.3255813953488373
316023,win_A,UD,1.0,0.0,1.0,8.0,42,22,59.523809523809526,68.18181818181817,95.23809523809523,90.9090909090909,4.761904761904762,9.090909090909092,0.0,4.545454545454546
316028,win_A,SD,-2.0,1.0,-4.0,-8.0,36,27,63.888888888888886,70.37037037037037,97.22222222222221,100.0,2.7777777777777777,0.0,0.0,7.4074074074074066
316033,win_A,TKO,-6.0,0.0,1.0,0.0,30,25,60.0,8.0,100.0,28.000000000000004,0.0,72.0,0.0,8.0
316036,win_A,MD,-7.0,1.0,3.0,13.0,27,25,62.96296296296296,72.0,100.0,100.0,0.0,0.0,0.0,8.0
316047,win_A,KO,-14.0,4.0,1.0,5.0,14,1,71.42857142857143,0.0,100.0,0.0,0.0,100.0,0.0,100.0
316053,win_A,KO,-14.0,0.0,-1.0,0.0,8,27,75.0,29.629629629629626,100.0,88.88888888888889,0.0,11.11111111111111,0.0,3.7037037037037033
317567,win_A,UD,9.0,2.0,-3.0,-3.0,35,27,68.57142857142857,59.25925925925925,88.57142857142857,88.88888888888889,11.428571428571429,11.11111111111111,0.0,0.0
317569,win_A,UD,-10.0,-7.0,-8.0,-1.0,32,37,68.75,24.324324324324326,87.5,35.13513513513514,12.5,64.86486486486487,0.0,5.405405405405405
317571,win_A,SD,5.0,0.0,2.0,2.0,30,31,70.0,64.51612903225806,86.66666666666667,83.87096774193549,13.333333333333334,16.129032258064516,0.0,0.0
317579,win_A,UD,-3.0,3.0,0.0,0.0,20,31,70.0,61.29032258064516,90.0,87.09677419354838,10.0,12.903225806451612,0.0,9.67741935483871
317580,win_A,PTS,-3.0,2.0,2.0,2.0,19,41,73.68421052631578,29.268292682926827,89.47368421052632,36.58536585365854,10.526315789473683,63.41463414634146,0.0,2.4390243902439024
317583,win_A,KO,-6.0,-3.0,3.0,4.0,16,17,75.0,23.52941176470588,93.75,64.70588235294117,6.25,35.294117647058826,0.0,5.88235294117647
317584,win_A,TKO,-3.0,0.0,0.0,0.0,15,10,73.33333333333333,80.0,93.33333333333333,90.0,6.666666666666667,10.0,0.0,10.0
318122,win_A,UD,-3.0,0.0,0.0,-16.0,38,42,39.473684210526315,30.952380952380953,73.68421052631578,54.761904761904766,26.31578947368421,45.23809523809524,5.263157894736842,4.761904761904762
318123,win_A,UD,7.0,0.0,-8.0,-11.0,37,25,40.54054054054054,48.0,72.97297297297297,96.0,27.027027027027028,4.0,5.405405405405405,0.0
318129,win_A,UD,1.0,1.0,-2.0,-5.0,31,28,41.935483870967744,32.142857142857146,77.41935483870968,60.71428571428571,22.58064516129032,39.285714285714285,3.225806451612903,0.0
318130,win_A,PTS,1.0,1.0,3.0,11.0,29,30,79.3103448275862,43.333333333333336,86.20689655172413,80.0,13.793103448275861,20.0,0.0,3.3333333333333335
318131,win_B,PTS,3.0,0.0,3.0,0.0,23,29,60.86956521739131,44.827586206896555,86.95652173913044,79.3103448275862,13.043478260869565,20.689655172413794,4.3478260869565215,3.4482758620689653
318139,win_A,KO,-7.0,0.0,-8.0,-18.0,20,17,45.0,82.35294117647058,70.0,88.23529411764706,30.0,11.76470588235294,5.0,5.88235294117647
318171,win_A,PTS,-6.0,-4.0,5.0,-5.0,61,40,52.459016393442624,25.0,85.24590163934425,72.5,14.754098360655737,27.500000000000004,1.639344262295082,2.5
318452,win_A,KO,7.0,-10.0,-6.0,-7.0,26,22,50.0,68.18181818181817,76.92307692307693,86.36363636363636,23.076923076923077,13.636363636363635,15.384615384615385,9.090909090909092
318564,win_A,PTS,-7.0,-2.0,7.0,5.0,117,106,47.008547008547005,22.641509433962266,77.77777777777779,69.81132075471697,22.22222222222222,30.18867924528302,13.675213675213676,8.49056603773585
319044,win_A,UD,-5.0,3.0,7.0,6.0,10,22,60.0,63.63636363636363,90.0,100.0,10.0,0.0,0.0,0.0
319056,win_A,KO,-3.0,0.0,-6.0,-1.0,22,30,40.909090909090914,66.66666666666666,90.9090909090909,93.33333333333333,9.090909090909092,6.666666666666667,4.545454545454546,3.3333333333333335
319059,draw,PTS,5.0,0.0,2.0,4.0,27,16,70.37037037037037,50.0,100.0,100.0,0.0,0.0,3.7037037037037033,0.0
319472,win_A,KO,2.0,-4.0,0.0,-4.0,75,40,14.666666666666666,30.0,84.0,82.5,16.0,17.5,10.666666666666668,12.5
320048,win_A,KO,-9.0,0.0,1.0,8.0,20,54,65.0,57.407407407407405,90.0,81.48148148148148,10.0,18.51851851851852,0.0,3.7037037037037033
320053,win_A,TKO,5.0,0.0,-13.0,-13.0,49,19,57.14285714285714,47.368421052631575,83.6734693877551,84.21052631578947,16.3265306122449,15.789473684210526,4.081632653061225,0.0
320055,win_A,SD,6.0,3.0,-6.0,-13.0,47,38,57.446808510638306,60.526315789473685,82.97872340425532,94.73684210526315,17.02127659574468,5.263157894736842,4.25531914893617,2.631578947368421
320056,win_A,TKO,-4.0,0.0,11.0,16.0,34,45,29.411764705882355,57.77777777777777,79.41176470588235,84.44444444444444,20.588235294117645,15.555555555555555,17.647058823529413,4.444444444444445
